age,day,campaign,pdays,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,balance_new,duration_new,y
46,9,2,-1,6,3,1,0,0,0,0,2,3,39.0,74.0,0
55,20,3,-1,4,0,2,1,0,1,0,1,3,2359.0,43.0,0
26,16,1,-1,5,1,0,1,0,1,0,2,3,241.0,136.0,0
59,27,1,-1,5,5,1,1,0,1,0,2,3,-48.0,224.0,0
37,7,1,179,8,0,2,1,0,0,0,0,1,262.0,305.0,1
39,13,2,-1,9,4,1,2,0,0,0,0,3,562.0,303.0,1
60,22,1,-1,7,5,1,1,0,0,1,0,3,1339.0,137.0,0
51,13,2,-1,8,9,1,1,0,0,0,0,3,52.0,114.0,0
31,13,2,-1,8,9,2,1,0,0,0,0,3,391.0,336.0,1
28,4,1,-1,8,8,2,1,0,0,0,1,3,970.0,297.0,1
49,16,2,-1,5,9,1,1,0,1,0,2,3,1269.0,355.0,0
29,9,1,-1,7,4,2,2,0,0,1,0,3,-223.0,208.0,1
43,12,3,369,5,0,1,1,0,1,1,0,0,323.0,43.0,0
46,21,5,-1,5,1,1,1,0,1,0,2,3,2173.0,98.0,0
45,6,1,364,8,0,1,1,0,0,0,0,1,476.0,356.0,1
26,28,4,-1,7,7,2,1,0,0,1,0,3,1163.0,239.0,0
54,8,3,-1,5,10,1,1,0,1,0,2,3,23.0,27.0,0
26,12,1,-1,11,4,1,2,0,0,1,1,3,52.0,238.0,1
58,5,2,-1,2,10,1,1,0,0,0,0,3,1625.0,286.0,1
37,19,3,-1,5,9,1,1,0,1,0,2,3,1633.0,229.0,0
47,5,3,-1,5,9,1,2,0,1,0,2,3,831.0,316.0,0
24,16,2,-1,5,1,2,1,0,1,0,2,3,77.0,236.0,0
38,17,2,-1,6,1,1,0,0,0,0,2,3,1262.0,49.0,0
45,5,1,-1,2,10,2,1,0,0,0,0,3,33.0,437.0,0
51,18,1,-1,11,0,0,1,0,0,0,1,3,390.0,368.0,0
34,2,3,-1,6,7,2,1,0,1,0,2,3,-96.0,269.0,0
44,8,3,-1,5,1,1,1,0,1,0,2,3,138.0,283.0,0
28,25,1,-1,5,6,2,2,0,0,0,0,3,2503.0,426.0,1
45,13,1,-1,5,9,1,1,0,1,0,2,3,639.0,192.0,0
56,17,2,-1,4,1,1,1,0,0,0,1,3,1686.0,100.0,0
48,3,1,-1,2,10,0,1,0,1,0,1,3,1266.0,45.0,0
41,8,3,-1,7,1,1,1,0,0,0,1,3,232.0,104.0,0
55,7,2,-1,8,0,1,1,0,1,0,0,3,2430.0,231.0,0
58,13,1,93,11,7,0,1,0,0,0,0,2,462.0,495.0,1
52,29,2,-1,1,1,1,0,0,0,0,0,3,967.0,153.0,0
35,11,2,368,5,7,1,1,0,1,0,0,0,-315.0,330.0,0
38,14,1,-1,5,1,1,0,0,1,0,0,3,-42.0,87.0,0
51,7,3,-1,8,3,1,0,0,0,0,0,3,1138.0,265.0,1
52,18,4,-1,8,9,1,1,0,0,0,0,3,0.0,395.0,1
34,8,3,-1,7,0,1,2,0,0,0,0,3,434.0,165.0,0
21,25,2,-1,5,8,2,0,0,0,0,0,3,1596.0,101.0,0
27,20,5,322,4,0,2,1,0,1,0,0,1,619.0,16.0,0
38,18,1,181,11,9,1,1,0,1,0,0,1,728.0,286.0,0
27,3,6,-1,6,9,2,1,0,0,0,2,3,3.0,68.0,0
60,21,3,-1,7,5,1,2,0,1,0,0,3,161.0,153.0,0
36,4,1,-1,5,4,2,2,0,0,0,0,3,1876.0,150.0,1
54,13,1,-1,8,4,1,2,0,0,0,0,3,588.0,327.0,1
34,2,2,-1,6,0,2,1,0,1,0,0,3,0.0,189.0,0
60,2,1,330,7,5,1,1,0,0,0,0,0,263.0,317.0,1
35,13,1,364,5,1,1,1,0,0,0,0,0,577.0,55.0,0
39,13,1,-1,5,1,1,0,0,1,0,0,3,157.0,290.0,0
36,18,4,-1,8,4,1,2,0,0,0,0,3,324.0,104.0,0
36,17,1,326,4,1,1,0,0,1,0,0,0,442.0,238.0,0
31,20,1,320,4,4,2,2,0,1,0,0,0,635.0,37.0,0
34,20,2,332,4,1,1,1,0,1,0,0,1,965.0,372.0,0
36,27,4,-1,8,9,1,1,0,0,0,0,3,25.0,127.0,0
31,17,1,-1,11,2,2,2,0,0,0,0,3,1454.0,377.0,0
55,12,1,-1,6,2,1,0,0,0,0,2,3,214.0,217.0,0
42,16,2,-1,5,0,1,3,0,1,1,2,3,642.0,509.0,1
35,8,1,368,5,1,2,1,0,1,0,0,1,0.0,237.0,0
37,27,4,225,2,4,1,2,0,1,0,0,0,708.0,32.0,0
43,17,2,-1,11,4,1,2,0,0,0,0,3,1781.0,69.0,0
43,15,1,-1,5,1,1,1,0,1,0,2,3,960.0,436.0,0
44,16,2,-1,5,3,1,0,1,1,1,2,3,-972.0,114.0,0
35,16,1,-1,4,4,1,2,0,1,0,0,3,0.0,547.0,0
30,27,3,-1,8,4,2,2,0,0,0,0,3,4.0,51.0,0
30,12,2,-1,5,1,2,0,0,1,0,0,3,1803.0,202.0,0
29,24,1,-1,7,1,1,1,0,1,0,0,3,658.0,267.0,1
29,8,1,-1,5,0,0,1,0,0,1,0,3,883.0,85.0,1
45,6,3,-1,8,6,1,1,0,1,0,0,3,140.0,192.0,0
31,21,1,185,5,10,2,1,0,0,0,0,1,2616.0,374.0,1
29,20,1,133,7,4,2,2,0,1,0,0,0,2344.0,288.0,0
48,31,2,-1,7,6,1,1,0,1,0,0,3,884.0,118.0,0
60,2,4,-1,6,2,1,1,0,1,0,2,3,2525.0,94.0,0
36,29,2,-1,8,9,1,1,0,0,0,0,3,216.0,80.0,0
65,13,2,178,5,5,1,3,0,0,0,0,2,679.0,547.0,1
51,25,3,-1,8,3,1,1,0,0,0,0,3,603.0,122.0,0
36,21,2,-1,7,1,1,1,0,1,1,0,3,1654.0,167.0,0
27,22,2,-1,7,1,1,0,0,0,1,0,3,300.0,209.0,1
32,20,1,-1,11,2,1,2,0,0,0,0,3,3192.0,44.0,0
29,4,1,-1,6,0,1,1,0,1,0,2,3,943.0,355.0,0
32,19,1,182,11,0,2,2,0,1,0,0,0,1583.0,100.0,0
33,29,2,-1,8,4,2,2,0,0,0,0,3,2059.0,106.0,0
52,3,1,-1,6,4,1,2,0,0,0,2,3,575.0,315.0,0
46,6,2,-1,5,0,1,0,0,1,1,2,3,276.0,157.0,0
30,9,1,-1,5,1,1,0,0,1,1,2,3,265.0,380.0,0
39,16,5,-1,6,4,1,1,0,0,0,2,3,2445.0,303.0,0
38,20,3,-1,4,7,1,1,0,1,0,0,3,387.0,10.0,0
44,20,1,177,11,7,1,1,0,1,1,0,0,-230.0,352.0,0
29,28,3,-1,1,10,2,0,0,0,0,0,3,1027.0,451.0,0
37,21,1,91,8,0,1,1,0,1,0,0,0,1314.0,200.0,0
32,13,2,-1,8,3,1,0,0,0,0,0,3,163.0,132.0,0
41,17,2,172,11,1,1,1,0,1,0,0,0,271.0,148.0,0
37,5,2,-1,6,6,1,2,0,1,0,2,3,144.0,247.0,0
56,4,1,197,2,9,1,0,0,0,0,0,0,284.0,177.0,1
43,22,3,-1,7,4,0,2,0,1,0,0,3,3163.0,211.0,0
33,8,4,-1,5,10,2,1,0,0,0,2,3,177.0,75.0,0
29,29,1,-1,1,0,2,1,0,1,0,0,3,914.0,344.0,0
51,9,2,-1,2,4,1,2,0,0,0,0,3,285.0,278.0,1
33,14,2,-1,5,1,2,1,0,1,0,0,3,-14.0,223.0,0
45,28,1,-1,1,9,0,1,0,1,0,0,3,299.0,368.0,0
44,19,3,-1,5,7,1,1,0,0,0,2,3,556.0,134.0,0
25,4,1,-1,7,4,2,2,0,0,1,2,3,115.0,60.0,0
48,5,3,-1,6,9,1,3,0,0,0,2,3,460.0,99.0,0
30,29,4,-1,8,9,2,1,0,0,0,0,3,124.0,60.0,0
34,11,4,-1,8,9,1,1,0,0,0,0,3,268.0,47.0,0
54,12,1,-1,5,5,1,0,0,0,0,2,3,208.0,255.0,0
44,2,4,-1,6,0,1,1,0,1,1,2,3,238.0,306.0,0
33,21,2,-1,7,10,1,1,0,0,1,0,3,-12.0,77.0,1
23,27,3,-1,4,8,2,2,0,0,0,0,3,577.0,44.0,0
53,30,4,-1,7,7,1,1,0,0,0,1,3,1194.0,166.0,0
33,25,2,10,5,9,2,2,0,1,1,0,0,109.0,547.0,1
35,19,2,183,11,0,1,1,0,1,0,0,0,3187.0,171.0,0
41,18,2,176,11,0,1,1,0,1,1,0,0,1327.0,425.0,0
40,10,1,-1,8,1,1,1,0,1,0,0,3,1515.0,503.0,0
58,4,3,-1,2,0,1,1,0,0,0,1,3,1142.0,82.0,0
41,2,1,-1,6,0,1,1,0,0,0,0,3,1021.0,224.0,1
57,18,1,-1,7,5,1,0,0,1,1,0,3,1623.0,246.0,0
59,26,1,-1,5,0,1,1,0,1,0,2,3,-396.0,204.0,0
25,16,1,-1,7,0,2,1,0,0,1,0,3,-213.0,547.0,1
47,15,1,-1,5,0,1,1,0,1,0,2,3,2354.0,303.0,0
32,12,2,-1,8,7,2,1,0,0,0,0,3,1153.0,340.0,1
45,6,3,-1,8,4,1,1,0,0,0,0,3,446.0,304.0,1
46,17,1,199,12,4,1,2,0,1,0,0,0,0.0,155.0,0
26,19,3,-1,5,9,0,1,0,1,1,2,3,379.0,501.0,0
27,27,6,-1,6,1,1,0,0,0,1,2,3,-413.0,422.0,1
39,29,2,-1,8,4,0,2,0,0,0,0,3,115.0,345.0,0
29,4,3,-1,6,1,2,1,0,1,0,2,3,735.0,130.0,0
42,5,2,-1,5,0,2,1,0,1,0,2,3,1022.0,146.0,0
49,5,2,-1,8,0,1,1,0,0,0,0,3,381.0,504.0,0
35,29,1,-1,1,3,1,2,0,0,0,0,3,2880.0,42.0,0
48,13,1,-1,8,7,1,1,0,1,1,0,3,400.0,158.0,0
49,6,2,-1,6,3,0,1,0,0,0,2,3,630.0,415.0,0
34,24,1,-1,7,4,1,2,0,1,0,1,3,0.0,60.0,0
48,28,1,204,1,9,1,1,0,1,0,0,0,0.0,123.0,0
46,6,2,-1,8,9,1,1,0,0,0,0,3,250.0,84.0,0
30,18,3,-1,12,4,2,2,0,1,0,0,3,102.0,364.0,1
37,16,3,-1,2,9,2,1,0,0,0,0,3,2442.0,91.0,1
34,18,2,-1,7,4,1,2,0,1,0,0,3,1602.0,287.0,0
42,4,6,-1,6,7,1,1,0,1,0,2,3,717.0,152.0,0
30,5,6,-1,2,9,2,1,0,0,0,0,3,11.0,363.0,1
42,21,2,-1,8,9,1,1,0,0,0,0,3,5.0,98.0,0
56,12,5,-1,5,1,1,1,0,1,0,2,3,172.0,289.0,0
37,17,4,-1,6,7,2,1,0,0,1,2,3,105.0,260.0,0
30,7,4,-1,8,9,2,1,1,0,0,0,3,1.0,407.0,1
43,18,1,-1,6,4,1,2,0,0,0,2,3,657.0,367.0,0
52,23,4,-1,5,1,1,0,0,0,0,2,3,126.0,93.0,0
31,14,2,-1,5,1,2,0,0,1,0,1,3,864.0,113.0,0
39,14,2,-1,8,9,1,1,0,0,0,0,3,311.0,240.0,1
47,7,1,-1,5,0,1,0,0,1,0,2,3,192.0,47.0,0
45,20,1,127,11,4,1,2,0,1,0,0,0,96.0,167.0,0
34,26,1,-1,5,4,2,2,0,0,0,0,3,0.0,93.0,0
33,16,1,287,11,4,1,2,0,0,0,0,0,71.0,136.0,1
33,4,1,182,5,7,1,1,0,0,0,0,2,1697.0,489.0,1
32,6,1,-1,5,1,2,0,0,1,1,0,3,18.0,305.0,0
34,6,1,-1,5,1,2,2,0,1,0,2,3,1011.0,136.0,0
53,30,2,-1,7,4,0,2,0,0,0,0,3,93.0,219.0,0
47,7,6,-1,5,9,1,0,0,1,0,2,3,145.0,157.0,0
39,4,1,-1,8,4,1,1,0,1,0,0,3,643.0,295.0,1
31,18,2,-1,7,0,2,2,0,0,1,0,3,98.0,85.0,0
33,4,2,-1,2,9,1,1,0,1,1,0,3,0.0,154.0,0
46,6,1,-1,5,4,1,2,0,1,0,0,3,16.0,304.0,0
33,5,2,-1,2,7,2,1,0,1,0,0,3,3358.0,502.0,1
38,12,3,-1,5,1,2,1,0,1,0,0,3,0.0,84.0,0
41,5,1,-1,6,0,2,1,0,1,0,2,3,2790.0,190.0,0
37,8,1,-1,5,7,1,1,0,1,1,2,3,22.0,160.0,0
31,14,1,352,5,1,1,0,0,1,0,0,0,554.0,317.0,0
34,18,2,182,11,1,1,0,0,1,0,0,0,500.0,240.0,0
46,16,2,-1,5,0,1,1,0,0,0,2,3,35.0,84.0,0
24,18,1,-1,5,7,2,1,0,1,0,0,3,258.0,248.0,0
37,2,2,-1,6,7,1,1,0,1,0,2,3,580.0,469.0,0
70,10,1,348,3,5,1,3,0,0,0,1,0,647.0,152.0,0
26,7,3,-1,5,8,2,1,0,0,0,0,3,279.0,239.0,1
38,5,6,-1,5,7,1,1,0,1,0,0,3,859.0,35.0,0
33,4,2,-1,5,6,1,2,0,0,0,0,3,263.0,119.0,1
57,28,2,154,1,1,1,1,0,0,1,1,0,297.0,120.0,0
31,5,1,-1,5,4,0,2,1,1,1,0,3,10.0,167.0,0
31,19,6,-1,11,7,1,1,0,1,0,0,3,1020.0,547.0,0
63,15,2,182,7,1,1,1,0,0,0,0,2,180.0,390.0,1
49,12,6,-1,8,4,1,2,0,0,0,0,3,350.0,238.0,1
47,28,2,-1,5,9,1,1,0,1,0,2,3,-938.0,176.0,0
37,8,2,139,4,9,1,1,0,1,0,0,0,523.0,171.0,1
24,14,1,-1,5,7,2,3,0,1,0,0,3,608.0,184.0,0
37,15,4,327,4,4,2,2,0,1,0,0,0,876.0,140.0,0
45,2,1,-1,2,4,1,2,0,0,0,0,3,547.0,547.0,0
34,19,2,180,11,1,1,0,0,1,0,0,0,2490.0,185.0,0
50,8,2,-1,8,4,1,1,0,0,0,0,3,3002.0,125.0,0
36,8,2,347,5,9,1,1,0,1,0,0,0,23.0,152.0,0
52,16,1,336,4,0,1,1,0,1,0,0,1,979.0,156.0,0
45,13,2,363,5,9,0,1,0,1,0,0,0,809.0,155.0,0
47,5,1,-1,6,10,1,0,0,0,0,2,3,2946.0,60.0,0
45,15,2,346,5,7,1,1,0,1,1,0,0,-1334.0,8.0,0
41,7,1,-1,5,1,1,0,0,1,1,0,3,293.0,102.0,0
52,14,2,-1,8,9,1,2,0,0,0,0,3,104.0,244.0,1
53,2,1,180,8,0,2,1,0,1,0,0,0,2398.0,317.0,1
28,16,1,-1,9,9,2,2,0,0,0,0,3,865.0,177.0,1
52,19,1,-1,11,7,0,1,0,0,0,0,3,3204.0,77.0,0
44,16,2,-1,6,3,1,0,0,0,0,2,3,2351.0,250.0,0
27,4,2,195,2,7,1,1,0,0,0,0,0,199.0,108.0,1
44,21,5,124,12,0,1,1,0,0,0,0,2,132.0,103.0,0
33,22,2,-1,8,4,2,1,0,0,0,0,3,-298.0,168.0,0
57,21,3,-1,7,4,1,0,0,1,1,1,3,687.0,107.0,0
33,19,1,-1,11,4,2,2,0,0,0,0,3,1998.0,547.0,0
47,17,2,-1,11,4,1,1,0,1,1,0,3,0.0,124.0,0
59,13,2,-1,5,6,1,2,0,0,0,2,3,593.0,64.0,0
54,22,2,-1,10,0,1,1,0,0,0,0,3,0.0,391.0,1
24,28,3,-1,5,1,1,0,0,1,0,2,3,933.0,62.0,0
49,7,2,-1,8,9,1,1,0,1,1,0,3,597.0,154.0,0
47,16,2,-1,6,5,1,2,0,1,1,2,3,1225.0,339.0,0
46,2,1,180,2,9,1,1,0,1,0,0,0,363.0,346.0,0
36,20,2,-1,4,1,2,1,0,1,1,0,3,459.0,305.0,0
33,4,2,-1,5,0,1,2,0,0,1,0,3,69.0,77.0,0
39,6,1,-1,6,4,1,2,0,0,0,2,3,575.0,109.0,0
57,17,1,-1,11,4,1,2,0,0,0,0,3,1636.0,123.0,0
29,11,1,369,5,7,2,1,0,1,0,0,1,31.0,82.0,0
60,8,2,-1,7,5,1,1,0,0,1,0,3,1141.0,211.0,0
40,14,2,-1,5,1,1,0,0,1,0,0,3,309.0,221.0,0
32,7,2,-1,8,4,1,2,0,0,0,0,3,1390.0,116.0,0
38,20,1,-1,11,9,1,1,0,1,0,0,3,1448.0,415.0,0
28,9,2,-1,5,9,1,1,0,1,0,2,3,655.0,179.0,0
21,13,4,-1,5,1,2,1,0,1,1,1,3,292.0,148.0,0
51,7,2,-1,12,0,1,1,0,0,0,0,3,241.0,308.0,0
32,13,2,362,5,1,1,1,0,0,0,0,1,944.0,231.0,1
53,8,2,-1,5,10,1,1,0,1,0,2,3,582.0,96.0,0
55,5,4,-1,2,9,1,1,0,1,1,0,3,956.0,116.0,0
38,15,1,-1,5,0,1,1,0,1,0,2,3,0.0,225.0,0
31,29,1,254,1,7,2,2,0,0,0,0,0,1025.0,93.0,0
47,30,1,164,4,9,1,1,0,1,0,0,0,0.0,81.0,0
33,5,5,-1,2,6,1,2,0,0,0,0,3,1099.0,111.0,1
26,3,3,-1,2,9,2,2,0,0,0,1,3,822.0,371.0,0
30,4,2,-1,6,7,2,1,0,1,0,2,3,-97.0,126.0,0
31,18,3,-1,11,0,1,1,0,1,1,0,3,0.0,79.0,0
35,6,1,-1,4,4,2,2,0,1,0,0,3,694.0,129.0,0
38,18,1,-1,5,2,1,2,0,1,0,0,3,170.0,442.0,0
46,5,3,-1,5,0,1,1,0,1,0,0,3,517.0,29.0,0
32,23,2,-1,5,7,2,1,0,1,0,2,3,-408.0,253.0,0
39,19,2,133,11,4,2,2,0,0,0,0,0,633.0,105.0,0
30,13,4,-1,8,4,2,2,0,0,0,0,3,756.0,321.0,1
42,5,2,-1,6,3,1,0,0,0,1,2,3,0.0,48.0,0
40,12,2,357,5,1,1,0,0,1,0,0,0,1411.0,224.0,0
44,21,1,-1,7,4,0,2,0,1,0,0,3,-90.0,472.0,0
41,27,2,-1,8,9,1,1,0,1,0,0,3,128.0,100.0,0
28,28,1,-1,9,0,2,3,0,0,0,0,3,174.0,184.0,1
35,17,1,-1,7,4,2,1,0,1,1,0,3,138.0,79.0,0
25,12,6,-1,6,7,2,2,0,0,0,0,3,12.0,126.0,1
35,13,2,345,5,9,2,1,0,1,0,0,0,399.0,496.0,1
32,20,1,-1,4,9,1,1,0,1,0,0,3,1214.0,53.0,0
40,16,6,-1,6,4,1,2,0,0,0,2,3,60.0,172.0,0
29,28,2,-1,5,1,2,1,0,1,1,2,3,992.0,456.0,0
35,18,1,-1,11,9,1,2,0,1,0,0,3,6.0,47.0,0
34,26,1,-1,5,4,2,2,0,0,0,0,3,699.0,66.0,0
37,24,1,83,8,4,1,2,0,0,0,0,1,165.0,315.0,0
36,11,2,-1,6,10,1,1,0,0,0,2,3,1766.0,547.0,1
55,20,2,-1,11,9,1,1,0,1,1,0,3,361.0,292.0,0
45,19,1,-1,11,2,1,2,0,0,0,0,3,1.0,401.0,1
34,9,1,-1,5,7,1,1,0,1,0,2,3,-68.0,122.0,0
41,14,1,-1,5,9,1,1,0,1,1,2,3,1043.0,225.0,0
48,11,5,-1,8,1,1,0,0,0,1,0,3,719.0,418.0,0
32,20,1,335,4,9,2,2,0,1,0,0,1,1454.0,190.0,0
30,15,3,-1,7,4,2,2,0,0,0,0,3,13.0,21.0,0
46,19,3,-1,8,11,1,1,0,0,0,0,3,1482.0,139.0,0
32,15,1,175,5,9,2,2,0,1,0,0,1,1710.0,439.0,0
29,23,2,-1,5,3,1,1,0,1,0,2,3,823.0,14.0,0
30,4,1,-1,6,0,2,1,0,1,0,2,3,705.0,235.0,0
33,14,1,296,5,4,2,2,0,1,0,0,0,-149.0,111.0,0
44,16,2,-1,5,1,1,0,0,1,0,2,3,1511.0,96.0,0
40,6,2,344,5,1,1,0,0,1,0,0,0,34.0,350.0,0
35,15,2,-1,7,4,1,2,0,1,0,0,3,300.0,547.0,0
27,13,2,-1,5,0,1,1,0,1,0,0,3,249.0,307.0,0
36,13,2,-1,5,0,0,1,0,1,0,2,3,307.0,121.0,0
35,25,1,185,5,0,1,1,0,1,0,0,1,514.0,56.0,0
32,3,1,15,9,4,1,2,0,0,0,0,2,1270.0,420.0,1
35,6,1,-1,5,7,0,1,0,0,1,0,3,-33.0,109.0,1
40,12,1,173,5,3,0,1,0,1,0,0,0,1194.0,517.0,1
24,11,1,106,8,6,2,2,0,0,0,0,2,2376.0,123.0,0
23,14,3,-1,5,0,2,1,0,1,1,0,3,21.0,183.0,0
31,16,1,-1,5,0,1,1,0,0,0,2,3,5.0,102.0,0
33,21,1,-1,5,9,2,1,0,1,0,2,3,2660.0,121.0,0
53,7,1,359,5,1,1,1,0,1,0,0,0,148.0,66.0,0
29,26,4,-1,6,4,2,2,0,1,0,2,3,42.0,91.0,0
31,18,1,-1,5,4,2,2,0,1,0,0,3,518.0,399.0,0
36,22,4,-1,8,9,1,1,0,0,0,0,3,331.0,239.0,0
36,21,6,-1,5,1,1,0,0,0,0,2,3,-402.0,173.0,0
47,20,2,-1,11,4,0,2,0,0,1,0,3,140.0,148.0,0
53,29,4,-1,7,6,1,1,0,1,0,0,3,534.0,115.0,0
29,14,3,-1,5,9,2,1,0,1,0,0,3,-13.0,512.0,1
23,9,4,-1,3,4,2,2,0,0,0,0,3,1506.0,131.0,0
47,18,1,-1,6,10,1,0,0,0,0,2,3,0.0,308.0,0
28,18,1,-1,5,0,2,1,0,1,0,0,3,-36.0,379.0,0
36,7,2,293,5,4,0,2,0,1,0,0,1,-252.0,235.0,0
37,17,1,854,9,4,0,2,0,1,0,0,0,488.0,328.0,1
43,4,1,-1,2,9,1,1,0,0,0,0,3,1650.0,154.0,1
54,11,1,-1,7,4,1,2,0,0,0,0,3,95.0,104.0,0
28,12,4,-1,5,0,2,1,0,1,0,2,3,-103.0,252.0,0
39,20,2,-1,11,4,1,2,0,0,0,0,3,2450.0,382.0,0
39,8,6,-1,5,4,2,2,0,1,0,0,3,1143.0,89.0,0
43,27,2,71,5,0,1,1,0,0,0,0,2,132.0,187.0,1
34,3,3,-1,2,0,1,1,0,1,0,0,3,-142.0,107.0,0
50,16,1,-1,4,2,1,1,0,0,0,0,3,854.0,198.0,1
31,7,2,-1,8,9,1,1,0,0,0,0,3,54.0,137.0,0
51,6,3,-1,8,9,1,1,0,0,0,0,3,223.0,132.0,0
42,25,2,-1,7,1,1,0,0,1,0,0,3,5.0,112.0,0
49,17,1,103,11,4,0,2,0,1,1,2,1,2370.0,56.0,0
47,25,3,-1,7,7,0,1,0,0,1,0,3,-116.0,160.0,0
34,21,2,-1,11,9,2,2,0,1,0,0,3,362.0,15.0,0
53,9,1,-1,6,4,0,0,0,0,0,2,3,443.0,422.0,0
30,20,1,-1,11,4,2,2,0,1,1,0,3,2766.0,244.0,0
46,2,1,-1,2,3,1,0,0,0,0,1,3,0.0,161.0,0
33,26,2,-1,5,7,1,1,0,1,1,2,3,2065.0,241.0,0
31,8,2,-1,8,9,1,1,0,0,0,0,3,172.0,151.0,0
51,26,1,-1,5,4,1,2,0,0,0,0,3,583.0,109.0,0
33,12,3,350,5,0,2,1,0,0,0,1,0,-15.0,326.0,0
45,5,1,-1,8,4,0,2,0,0,0,0,3,335.0,297.0,1
27,18,4,-1,5,9,2,1,0,1,0,1,3,292.0,45.0,0
46,20,6,-1,5,4,1,2,0,1,0,2,3,477.0,128.0,0
32,5,2,-1,5,1,0,1,0,0,0,0,3,3027.0,171.0,1
53,11,1,-1,6,0,2,1,0,0,1,2,3,-285.0,328.0,0
28,7,1,-1,7,3,2,0,0,0,0,0,3,332.0,385.0,1
44,31,2,-1,7,4,2,2,0,0,0,1,3,617.0,30.0,0
29,13,2,237,10,0,1,2,0,1,1,0,0,167.0,357.0,1
25,25,1,-1,2,7,2,1,0,0,0,2,3,94.0,32.0,0
32,4,3,-1,2,10,2,1,0,0,0,0,3,104.0,233.0,0
59,28,2,-1,1,5,1,1,0,1,0,0,3,1066.0,273.0,0
49,7,1,276,5,9,1,1,0,1,0,0,1,0.0,190.0,0
45,13,1,-1,5,4,0,2,0,1,0,0,3,2813.0,43.0,0
56,20,3,-1,6,1,1,0,0,1,0,2,3,770.0,59.0,0
32,9,1,-1,5,1,0,1,0,1,0,2,3,739.0,171.0,0
67,6,1,-1,2,5,2,0,0,0,0,1,3,491.0,110.0,1
39,15,1,-1,6,9,1,1,0,0,0,0,3,697.0,108.0,1
36,3,4,-1,2,1,1,1,1,0,1,0,3,13.0,150.0,0
34,17,1,-1,11,4,2,2,0,1,0,0,3,621.0,97.0,0
32,16,3,-1,5,1,1,0,0,1,0,2,3,217.0,169.0,0
27,18,4,-1,5,1,2,1,0,1,0,0,3,240.0,166.0,0
34,18,3,-1,11,1,1,1,0,1,1,0,3,1430.0,271.0,0
32,9,4,-1,2,0,0,1,0,1,0,0,3,298.0,12.0,0
40,19,3,-1,6,1,1,0,0,1,0,2,3,117.0,172.0,0
53,7,4,-1,8,1,1,0,0,0,0,0,3,1388.0,139.0,0
41,2,1,-1,7,7,1,1,0,1,0,2,3,0.0,203.0,0
42,11,2,-1,6,1,1,1,0,0,0,2,3,103.0,95.0,0
45,12,1,-1,6,1,1,0,0,0,0,2,3,714.0,108.0,0
36,20,5,322,4,1,1,1,0,1,0,0,1,-53.0,9.0,0
51,13,2,-1,8,0,1,1,0,0,0,0,3,79.0,89.0,0
63,1,1,-1,9,2,1,0,0,0,0,1,3,2287.0,490.0,0
48,7,5,-1,5,9,1,1,0,1,0,2,3,-500.0,78.0,0
52,30,1,-1,4,10,1,1,0,0,0,0,3,94.0,244.0,1
45,6,3,-1,5,4,1,2,0,1,0,0,3,-192.0,138.0,0
42,19,2,-1,5,4,0,2,0,0,0,2,3,0.0,131.0,0
41,19,2,-1,8,9,1,1,0,0,0,0,3,712.0,409.0,1
49,28,1,204,1,9,1,1,0,1,1,0,0,177.0,90.0,0
45,5,1,-1,6,1,1,3,0,0,0,2,3,419.0,420.0,0
27,13,1,-1,5,7,2,1,0,1,0,0,3,468.0,109.0,0
30,12,1,-1,5,9,2,1,0,0,0,0,3,249.0,406.0,1
22,2,4,-1,7,8,2,1,0,1,0,2,3,280.0,63.0,0
26,11,1,-1,7,3,1,1,0,1,0,0,3,-759.0,191.0,0
33,21,1,-1,5,1,2,1,0,1,0,2,3,2764.0,118.0,0
30,28,2,-1,1,0,1,1,0,0,0,0,3,358.0,156.0,0
32,14,2,-1,5,1,2,0,0,1,0,0,3,398.0,209.0,0
44,27,2,-1,5,1,2,1,0,1,0,2,3,-435.0,141.0,0
40,8,1,-1,5,0,2,1,0,1,0,2,3,1322.0,26.0,0
53,28,2,-1,5,0,1,1,0,1,0,2,3,614.0,126.0,0
47,29,6,-1,8,6,1,1,0,0,0,0,3,0.0,90.0,0
32,28,2,-1,5,0,2,1,0,1,0,2,3,294.0,97.0,0
65,2,1,-1,11,5,1,0,0,0,0,1,3,1992.0,459.0,0
40,9,1,-1,6,1,2,0,0,0,0,2,3,397.0,163.0,0
51,20,2,329,4,1,1,0,0,1,1,0,0,14.0,233.0,0
66,17,2,-1,9,5,1,0,0,0,0,0,3,388.0,152.0,1
34,15,2,106,9,1,1,1,0,0,0,0,2,262.0,89.0,1
28,30,1,-1,1,6,2,1,0,1,0,0,3,242.0,205.0,0
29,8,2,88,10,10,1,1,0,0,0,0,1,687.0,309.0,1
35,14,4,-1,8,3,1,1,0,0,0,0,3,495.0,414.0,1
29,23,2,-1,7,4,2,2,0,1,0,0,3,985.0,396.0,0
37,16,1,200,11,9,2,2,0,0,0,0,2,197.0,175.0,0
53,6,1,302,5,1,1,1,0,1,1,0,0,380.0,42.0,0
46,28,1,-1,5,0,2,1,0,1,0,2,3,-136.0,223.0,0
51,26,3,-1,8,4,1,2,0,0,0,0,3,2582.0,197.0,0
