age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,y_new,balance_new,duration_new
222,42,management,married,unknown,no,no,no,unknown,5,may,408,2,-1,unknown,no,5,4,1,3,0,0,0,2,3,0,275.0,408.0
223,22,blue-collar,single,secondary,no,yes,no,unknown,5,may,179,2,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,0.0,179.0
224,40,management,married,tertiary,no,yes,no,unknown,5,may,39,1,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,207.0,39.0
225,39,blue-collar,married,secondary,no,yes,no,unknown,5,may,282,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,483.0,282.0
227,49,admin.,married,secondary,no,yes,no,unknown,5,may,50,1,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,428.0,50.0
228,53,blue-collar,married,secondary,no,yes,yes,unknown,5,may,181,1,-1,unknown,no,5,1,1,1,0,1,1,2,3,0,0.0,181.0
229,33,technician,divorced,secondary,no,yes,no,unknown,5,may,227,1,-1,unknown,no,5,9,0,1,0,1,0,2,3,0,140.0,227.0
230,50,management,single,tertiary,no,yes,no,unknown,5,may,119,1,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,297.0,119.0
231,39,blue-collar,married,primary,no,yes,no,unknown,5,may,361,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,279.0,361.0
232,59,entrepreneur,divorced,secondary,no,yes,no,unknown,5,may,73,3,-1,unknown,no,5,2,0,1,0,1,0,2,3,0,901.0,73.0
233,30,technician,single,secondary,no,yes,no,unknown,5,may,67,2,-1,unknown,no,5,9,2,1,0,1,0,2,3,0,2573.0,67.0
234,36,services,married,secondary,no,yes,yes,unknown,5,may,350,1,-1,unknown,no,5,7,1,1,0,1,1,2,3,0,143.0,350.0
235,40,blue-collar,married,secondary,no,yes,no,unknown,5,may,332,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,475.0,332.0
236,34,management,single,tertiary,no,yes,no,unknown,5,may,113,2,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,318.0,113.0
237,37,technician,married,secondary,no,yes,no,unknown,5,may,132,1,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,275.0,132.0
238,42,management,divorced,tertiary,no,yes,no,unknown,5,may,58,3,-1,unknown,no,5,4,0,2,0,1,0,2,3,0,742.0,58.0
239,41,entrepreneur,married,primary,no,yes,no,unknown,5,may,151,1,-1,unknown,no,5,2,1,0,0,1,0,2,3,0,236.0,151.0
240,30,student,single,tertiary,no,yes,no,unknown,5,may,89,2,-1,unknown,no,5,8,2,2,0,1,0,2,3,0,25.0,89.0
241,37,management,single,tertiary,no,yes,no,unknown,5,may,152,1,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,600.0,152.0
242,39,admin.,divorced,secondary,no,yes,no,unknown,5,may,611,2,-1,unknown,no,5,0,0,1,0,1,0,2,3,0,-349.0,547.0
243,41,blue-collar,married,primary,no,yes,yes,unknown,5,may,110,2,-1,unknown,no,5,1,1,0,0,1,1,2,3,0,183.0,110.0
244,40,blue-collar,married,primary,no,yes,no,unknown,5,may,463,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,0.0,463.0
245,42,management,single,tertiary,no,yes,yes,unknown,5,may,562,2,-1,unknown,yes,5,4,2,2,0,1,1,2,3,1,0.0,547.0
247,57,technician,married,secondary,no,yes,no,unknown,5,may,10,4,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,1078.0,10.0
248,56,entrepreneur,divorced,secondary,no,no,no,unknown,5,may,118,3,-1,unknown,no,5,2,0,1,0,0,0,2,3,0,155.0,118.0
249,37,admin.,married,secondary,no,yes,no,unknown,5,may,92,2,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,190.0,92.0
250,39,services,divorced,secondary,no,yes,no,unknown,5,may,189,3,-1,unknown,no,5,7,0,1,0,1,0,2,3,0,-185.0,189.0
251,36,self-employed,married,tertiary,no,no,no,unknown,5,may,189,2,-1,unknown,no,5,6,1,2,0,0,0,2,3,0,19.0,189.0
252,50,blue-collar,married,primary,no,yes,no,unknown,5,may,621,3,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,61.0,547.0
253,41,admin.,married,secondary,no,yes,yes,unknown,5,may,55,2,-1,unknown,no,5,0,1,1,0,1,1,2,3,0,-62.0,55.0
254,54,technician,married,tertiary,no,no,no,unknown,5,may,310,4,-1,unknown,no,5,9,1,2,0,0,0,2,3,0,258.0,310.0
255,58,blue-collar,married,primary,no,yes,no,unknown,5,may,156,2,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,76.0,156.0
256,30,blue-collar,single,secondary,no,yes,no,unknown,5,may,5,2,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,0.0,5.0
257,33,admin.,single,secondary,no,yes,no,unknown,5,may,225,2,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,352.0,225.0
258,47,admin.,married,secondary,no,yes,no,unknown,5,may,125,2,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,368.0,125.0
259,50,technician,single,tertiary,no,yes,no,unknown,5,may,2,3,-1,unknown,no,5,9,2,2,0,1,0,2,3,0,339.0,2.0
260,32,blue-collar,married,secondary,no,yes,no,unknown,5,may,286,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,1331.0,286.0
261,40,self-employed,married,secondary,no,yes,no,unknown,5,may,164,2,-1,unknown,no,5,6,1,1,0,1,0,2,3,0,672.0,164.0
263,24,student,single,secondary,no,yes,no,unknown,5,may,226,3,-1,unknown,no,5,8,2,1,0,1,0,2,3,0,423.0,226.0
264,54,management,married,tertiary,no,no,no,unknown,5,may,120,2,-1,unknown,no,5,4,1,2,0,0,0,2,3,0,0.0,120.0
265,34,technician,married,secondary,no,yes,no,unknown,5,may,362,4,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,19.0,362.0
266,56,technician,divorced,primary,no,yes,no,unknown,5,may,357,2,-1,unknown,no,5,9,0,0,0,1,0,2,3,0,13.0,357.0
267,31,blue-collar,single,secondary,no,yes,no,unknown,5,may,200,2,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,3.0,200.0
268,24,student,single,secondary,no,yes,no,unknown,5,may,204,2,-1,unknown,no,5,8,2,1,0,1,0,2,3,0,82.0,204.0
269,42,blue-collar,divorced,primary,no,yes,no,unknown,5,may,126,3,-1,unknown,no,5,1,0,0,0,1,0,2,3,0,28.0,126.0
270,57,technician,married,secondary,no,yes,no,unknown,5,may,65,2,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,792.0,65.0
271,42,blue-collar,married,unknown,no,yes,no,unknown,5,may,107,2,-1,unknown,no,5,1,1,3,0,1,0,2,3,0,408.0,107.0
272,51,admin.,married,secondary,no,yes,no,unknown,5,may,267,2,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,531.0,267.0
273,57,retired,married,secondary,no,yes,no,unknown,5,may,248,2,-1,unknown,no,5,5,1,1,0,1,0,2,3,0,211.0,248.0
274,36,services,single,secondary,no,yes,no,unknown,5,may,215,2,-1,unknown,no,5,7,2,1,0,1,0,2,3,0,62.0,215.0
275,53,services,married,unknown,no,yes,no,unknown,5,may,209,2,-1,unknown,no,5,7,1,3,0,1,0,2,3,0,257.0,209.0
276,50,technician,married,secondary,no,yes,no,unknown,5,may,205,2,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,1234.0,205.0
277,54,management,married,tertiary,no,yes,no,unknown,5,may,83,2,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,313.0,83.0
278,55,blue-collar,married,secondary,no,yes,no,unknown,5,may,106,3,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,89.0,106.0
279,44,blue-collar,married,secondary,no,yes,yes,unknown,5,may,189,2,-1,unknown,no,5,1,1,1,0,1,1,2,3,0,129.0,189.0
280,56,admin.,married,secondary,no,yes,no,unknown,5,may,106,2,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,353.0,106.0
281,54,technician,married,unknown,no,yes,no,unknown,5,may,108,2,-1,unknown,no,5,9,1,3,0,1,0,2,3,0,851.0,108.0
282,55,services,divorced,primary,no,yes,yes,unknown,5,may,311,2,-1,unknown,no,5,7,0,0,0,1,1,2,3,0,96.0,311.0
283,37,services,divorced,secondary,no,yes,yes,unknown,5,may,214,2,-1,unknown,no,5,7,0,1,0,1,1,2,3,0,398.0,214.0
284,33,admin.,single,tertiary,no,no,no,unknown,5,may,132,2,-1,unknown,no,5,0,2,2,0,0,0,2,3,0,193.0,132.0
285,36,blue-collar,married,secondary,no,yes,yes,unknown,5,may,453,2,-1,unknown,no,5,1,1,1,0,1,1,2,3,0,539.0,453.0
286,51,technician,single,secondary,no,yes,no,unknown,5,may,364,2,-1,unknown,no,5,9,2,1,0,1,0,2,3,0,0.0,364.0
287,40,retired,single,primary,no,no,no,unknown,5,may,136,2,-1,unknown,no,5,5,2,0,0,0,0,2,3,0,0.0,136.0
288,42,blue-collar,married,secondary,no,yes,no,unknown,5,may,386,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,490.0,386.0
289,51,blue-collar,married,secondary,no,yes,no,unknown,5,may,173,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,0.0,173.0
290,49,blue-collar,married,unknown,no,yes,no,unknown,5,may,241,2,-1,unknown,no,5,1,1,3,0,1,0,2,3,0,403.0,241.0
291,48,management,married,secondary,no,yes,no,unknown,5,may,224,3,-1,unknown,no,5,4,1,1,0,1,0,2,3,0,161.0,224.0
292,31,admin.,single,secondary,no,yes,no,unknown,5,may,196,2,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,98.0,196.0
293,55,management,single,tertiary,no,no,no,unknown,5,may,111,4,-1,unknown,no,5,4,2,2,0,0,0,2,3,0,115.0,111.0
294,40,blue-collar,single,secondary,no,yes,no,unknown,5,may,231,3,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,436.0,231.0
295,47,technician,married,tertiary,no,yes,no,unknown,5,may,316,3,-1,unknown,no,5,9,1,2,0,1,0,2,3,0,831.0,316.0
296,57,technician,married,unknown,no,yes,no,unknown,5,may,216,3,-1,unknown,no,5,9,1,3,0,1,0,2,3,0,206.0,216.0
297,41,blue-collar,married,secondary,no,yes,no,unknown,5,may,240,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,290.0,240.0
299,42,blue-collar,married,unknown,no,yes,no,unknown,5,may,425,2,-1,unknown,no,5,1,1,3,0,1,0,2,3,0,57.0,425.0
300,30,blue-collar,single,secondary,no,yes,no,unknown,5,may,143,2,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,-457.0,143.0
301,58,management,single,tertiary,no,yes,no,unknown,5,may,174,5,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,1387.0,174.0
303,49,blue-collar,married,secondary,no,yes,no,unknown,5,may,135,4,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,30.0,135.0
304,42,admin.,single,secondary,no,yes,no,unknown,5,may,146,2,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,1022.0,146.0
305,53,technician,married,secondary,no,yes,yes,unknown,5,may,152,2,-1,unknown,no,5,9,1,1,0,1,1,2,3,0,56.0,152.0
306,51,admin.,single,secondary,yes,no,no,unknown,5,may,402,3,-1,unknown,no,5,0,2,1,1,0,0,2,3,0,-2.0,402.0
307,32,services,single,secondary,no,yes,no,unknown,5,may,213,2,-1,unknown,no,5,7,2,1,0,1,0,2,3,0,121.0,213.0
308,41,blue-collar,single,secondary,no,yes,no,unknown,5,may,144,3,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,842.0,144.0
309,43,management,divorced,secondary,no,yes,no,unknown,5,may,124,3,-1,unknown,no,5,4,0,1,0,1,0,2,3,0,693.0,124.0
310,40,blue-collar,divorced,secondary,no,yes,no,unknown,5,may,183,2,-1,unknown,no,5,1,0,1,0,1,0,2,3,0,-333.0,183.0
311,50,blue-collar,married,primary,no,yes,no,unknown,5,may,325,2,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,1533.0,325.0
312,34,management,married,tertiary,no,yes,no,unknown,5,may,39,4,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,46.0,39.0
313,53,services,married,unknown,no,no,no,unknown,5,may,503,2,-1,unknown,no,5,7,1,3,0,0,0,2,3,0,18.0,503.0
314,45,technician,married,secondary,no,yes,no,unknown,5,may,95,4,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,44.0,95.0
316,44,services,married,tertiary,no,yes,no,unknown,5,may,421,4,-1,unknown,no,5,7,1,2,0,1,0,2,3,0,510.0,421.0
317,55,management,married,tertiary,no,yes,no,unknown,5,may,174,3,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,685.0,174.0
318,46,management,single,tertiary,no,yes,no,unknown,5,may,113,2,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,187.0,113.0
320,34,admin.,married,secondary,no,yes,no,unknown,5,may,198,3,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,560.0,198.0
321,36,blue-collar,married,secondary,no,yes,no,unknown,5,may,195,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,0.0,195.0
322,59,unknown,divorced,unknown,no,no,no,unknown,5,may,347,3,-1,unknown,no,5,11,0,3,0,0,0,2,3,0,27.0,347.0
323,31,admin.,single,secondary,no,yes,no,unknown,5,may,208,2,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,12.0,208.0
324,44,blue-collar,single,secondary,no,yes,no,unknown,5,may,404,4,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,34.0,404.0
325,40,blue-collar,married,secondary,no,yes,no,unknown,5,may,216,4,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,211.0,216.0
326,46,admin.,single,tertiary,no,yes,no,unknown,5,may,98,2,-1,unknown,no,5,0,2,2,0,1,0,2,3,0,377.0,98.0
327,48,management,married,tertiary,no,yes,no,unknown,5,may,350,2,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,263.0,350.0
328,42,services,married,secondary,no,yes,no,unknown,6,may,114,2,-1,unknown,no,5,7,1,1,0,1,0,2,3,0,1263.0,114.0
329,27,services,married,secondary,no,yes,no,unknown,6,may,88,3,-1,unknown,no,5,7,1,1,0,1,0,2,3,0,8.0,88.0
330,48,admin.,married,secondary,no,yes,yes,unknown,6,may,379,2,-1,unknown,no,5,0,1,1,0,1,1,2,3,0,126.0,379.0
331,59,admin.,married,secondary,no,yes,no,unknown,6,may,190,3,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,230.0,190.0
332,46,technician,married,tertiary,no,yes,no,unknown,6,may,158,1,-1,unknown,no,5,9,1,2,0,1,0,2,3,0,841.0,158.0
333,38,admin.,divorced,secondary,no,yes,no,unknown,6,may,102,1,-1,unknown,no,5,0,0,1,0,1,0,2,3,0,308.0,102.0
334,43,management,divorced,tertiary,no,yes,no,unknown,6,may,306,1,-1,unknown,no,5,4,0,2,0,1,0,2,3,0,1.0,306.0
335,38,admin.,divorced,tertiary,no,yes,no,unknown,6,may,218,1,-1,unknown,no,5,0,0,2,0,1,0,2,3,0,86.0,218.0
336,23,student,single,secondary,no,yes,no,unknown,6,may,54,1,-1,unknown,no,5,8,2,1,0,1,0,2,3,0,157.0,54.0
337,34,services,married,secondary,no,yes,no,unknown,6,may,344,1,-1,unknown,no,5,7,1,1,0,1,0,2,3,0,22.0,344.0
338,38,admin.,married,secondary,no,yes,yes,unknown,6,may,195,1,-1,unknown,no,5,0,1,1,0,1,1,2,3,0,46.0,195.0
340,25,admin.,single,secondary,no,yes,no,unknown,6,may,286,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,122.0,286.0
341,48,blue-collar,married,unknown,no,yes,no,unknown,6,may,189,1,-1,unknown,no,5,1,1,3,0,1,0,2,3,0,131.0,189.0
342,49,blue-collar,single,secondary,no,yes,no,unknown,6,may,83,1,-1,unknown,no,5,1,2,1,0,1,0,2,3,0,143.0,83.0
343,38,admin.,single,secondary,no,no,no,unknown,6,may,184,2,-1,unknown,no,5,0,2,1,0,0,0,2,3,0,393.0,184.0
344,43,blue-collar,married,primary,no,yes,no,unknown,6,may,235,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,98.0,235.0
345,33,management,married,tertiary,no,yes,no,unknown,6,may,290,1,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,0.0,290.0
346,55,blue-collar,married,secondary,no,yes,no,unknown,6,may,232,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,224.0,232.0
347,38,blue-collar,married,secondary,no,yes,no,unknown,6,may,133,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,757.0,133.0
348,49,services,married,secondary,no,yes,yes,unknown,6,may,318,1,-1,unknown,no,5,7,1,1,0,1,1,2,3,0,245.0,318.0
349,43,admin.,married,unknown,no,no,no,unknown,6,may,437,1,-1,unknown,no,5,0,1,3,0,0,0,2,3,0,350.0,437.0
350,38,blue-collar,married,secondary,no,yes,no,unknown,6,may,402,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,20.0,402.0
351,58,services,married,secondary,no,yes,yes,unknown,6,may,85,1,-1,unknown,no,5,7,1,1,0,1,1,2,3,0,1667.0,85.0
352,57,technician,married,unknown,no,yes,no,unknown,6,may,125,1,-1,unknown,no,5,9,1,3,0,1,0,2,3,0,345.0,125.0
353,32,unemployed,married,secondary,no,yes,no,unknown,6,may,501,4,-1,unknown,no,5,10,1,1,0,1,0,2,3,0,10.0,501.0
355,58,blue-collar,divorced,unknown,no,yes,no,unknown,6,may,253,1,-1,unknown,no,5,1,0,3,0,1,0,2,3,0,29.0,253.0
357,46,technician,divorced,tertiary,no,yes,no,unknown,6,may,114,1,-1,unknown,no,5,9,0,2,0,1,0,2,3,0,477.0,114.0
358,27,admin.,married,secondary,no,yes,no,unknown,6,may,243,1,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,4.0,243.0
360,32,technician,single,secondary,no,yes,yes,unknown,6,may,135,3,-1,unknown,no,5,9,2,1,0,1,1,2,3,0,0.0,135.0
361,40,admin.,single,secondary,no,yes,no,unknown,6,may,231,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,263.0,231.0
362,38,admin.,married,secondary,no,no,no,unknown,6,may,76,1,-1,unknown,no,5,0,1,1,0,0,0,2,3,0,1.0,76.0
363,47,blue-collar,married,primary,no,yes,no,unknown,6,may,152,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,206.0,152.0
364,42,housemaid,married,primary,no,yes,no,unknown,6,may,124,1,-1,unknown,no,5,3,1,0,0,1,0,2,3,0,17.0,124.0
365,48,technician,married,secondary,no,yes,yes,unknown,6,may,424,1,-1,unknown,no,5,9,1,1,0,1,1,2,3,0,141.0,424.0
366,29,self-employed,single,tertiary,no,yes,no,unknown,6,may,43,1,-1,unknown,no,5,6,2,2,0,1,0,2,3,0,16.0,43.0
367,50,services,married,secondary,no,yes,no,unknown,6,may,154,1,-1,unknown,no,5,7,1,1,0,1,0,2,3,0,206.0,154.0
368,52,technician,married,unknown,no,no,no,unknown,6,may,203,2,-1,unknown,no,5,9,1,3,0,0,0,2,3,0,7.0,203.0
369,50,management,married,tertiary,no,no,no,unknown,6,may,326,1,-1,unknown,no,5,4,1,2,0,0,0,2,3,0,0.0,326.0
370,58,retired,married,tertiary,no,no,no,unknown,6,may,393,1,-1,unknown,no,5,5,1,2,0,0,0,2,3,0,0.0,393.0
371,46,blue-collar,divorced,primary,no,yes,no,unknown,6,may,241,3,-1,unknown,no,5,1,0,0,0,1,0,2,3,0,1927.0,241.0
372,46,blue-collar,married,secondary,no,yes,no,unknown,6,may,259,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,1660.0,259.0
373,32,services,single,secondary,no,yes,no,unknown,6,may,227,1,-1,unknown,no,5,7,2,1,0,1,0,2,3,0,406.0,227.0
375,39,admin.,single,secondary,no,yes,no,unknown,6,may,576,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,-25.0,547.0
376,48,admin.,married,secondary,no,yes,no,unknown,6,may,180,2,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,182.0,180.0
377,36,entrepreneur,married,tertiary,no,yes,no,unknown,6,may,168,2,-1,unknown,no,5,2,1,2,0,1,0,2,3,0,1169.0,168.0
378,34,admin.,divorced,secondary,no,yes,no,unknown,6,may,90,1,-1,unknown,no,5,0,0,1,0,1,0,2,3,0,67.0,90.0
379,40,technician,married,secondary,no,no,no,unknown,6,may,505,1,-1,unknown,no,5,9,1,1,0,0,0,2,3,0,77.0,505.0
380,43,unemployed,married,secondary,no,yes,no,unknown,6,may,245,1,-1,unknown,no,5,10,1,1,0,1,0,2,3,0,0.0,245.0
381,52,blue-collar,divorced,primary,no,yes,yes,unknown,6,may,186,1,-1,unknown,no,5,1,0,0,0,1,1,2,3,0,55.0,186.0
382,33,technician,married,secondary,yes,yes,no,unknown,6,may,623,1,-1,unknown,no,5,9,1,1,1,1,0,2,3,0,72.0,547.0
383,49,management,single,tertiary,no,yes,no,unknown,6,may,496,3,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,163.0,496.0
384,32,management,single,tertiary,no,yes,no,unknown,6,may,118,1,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,151.0,118.0
385,39,admin.,single,secondary,no,yes,no,unknown,6,may,342,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,113.0,342.0
386,40,blue-collar,married,secondary,no,yes,no,unknown,6,may,225,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,0.0,225.0
387,38,technician,single,tertiary,no,yes,no,unknown,6,may,185,3,-1,unknown,no,5,9,2,2,0,1,0,2,3,0,9.0,185.0
388,43,management,married,secondary,no,yes,no,unknown,6,may,196,2,-1,unknown,no,5,4,1,1,0,1,0,2,3,0,375.0,196.0
389,39,services,married,secondary,no,yes,no,unknown,6,may,276,1,-1,unknown,no,5,7,1,1,0,1,0,2,3,0,1142.0,276.0
390,54,blue-collar,married,primary,no,yes,no,unknown,6,may,76,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,2102.0,76.0
392,40,blue-collar,married,secondary,no,yes,no,unknown,6,may,195,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,217.0,195.0
395,39,blue-collar,married,secondary,no,yes,no,unknown,6,may,262,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,0.0,262.0
396,40,blue-collar,married,primary,no,yes,no,unknown,6,may,119,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,46.0,119.0
397,32,blue-collar,married,secondary,no,yes,no,unknown,6,may,198,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,320.0,198.0
398,55,admin.,married,secondary,no,yes,no,unknown,6,may,150,1,-1,unknown,no,5,0,1,1,0,1,0,2,3,0,183.0,150.0
399,45,blue-collar,married,secondary,no,no,no,unknown,6,may,241,1,-1,unknown,no,5,1,1,1,0,0,0,2,3,0,39.0,241.0
400,35,management,single,tertiary,no,yes,no,unknown,6,may,181,1,-1,unknown,no,5,4,2,2,0,1,0,2,3,0,560.0,181.0
401,58,technician,divorced,secondary,no,no,no,unknown,6,may,196,1,-1,unknown,no,5,9,0,1,0,0,0,2,3,0,469.0,196.0
402,34,technician,single,tertiary,no,yes,no,unknown,6,may,112,1,-1,unknown,no,5,9,2,2,0,1,0,2,3,0,242.0,112.0
403,36,blue-collar,married,secondary,no,yes,no,unknown,6,may,309,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,139.0,309.0
404,24,self-employed,single,secondary,no,yes,no,unknown,6,may,278,1,-1,unknown,no,5,6,2,1,0,1,0,2,3,0,0.0,278.0
405,34,technician,married,secondary,no,yes,no,unknown,6,may,140,1,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,367.0,140.0
406,51,admin.,divorced,secondary,no,yes,no,unknown,6,may,136,1,-1,unknown,no,5,0,0,1,0,1,0,2,3,0,228.0,136.0
408,50,self-employed,married,unknown,no,yes,no,unknown,6,may,101,1,-1,unknown,no,5,6,1,3,0,1,0,2,3,0,-84.0,101.0
409,32,services,single,secondary,no,yes,no,unknown,6,may,144,1,-1,unknown,no,5,7,2,1,0,1,0,2,3,0,310.0,144.0
410,42,blue-collar,married,unknown,no,yes,no,unknown,6,may,238,1,-1,unknown,no,5,1,1,3,0,1,0,2,3,0,132.0,238.0
411,50,technician,married,secondary,no,yes,no,unknown,6,may,354,1,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,797.0,354.0
412,40,services,married,secondary,no,no,no,unknown,6,may,79,1,-1,unknown,no,5,7,1,1,0,0,0,2,3,0,71.0,79.0
413,46,management,divorced,unknown,no,yes,no,unknown,6,may,187,1,-1,unknown,no,5,4,0,3,0,1,0,2,3,0,2.0,187.0
414,37,management,married,tertiary,no,yes,yes,unknown,6,may,451,2,-1,unknown,no,5,4,1,2,0,1,1,2,3,0,231.0,451.0
415,34,blue-collar,married,secondary,no,yes,yes,unknown,6,may,159,1,-1,unknown,no,5,1,1,1,0,1,1,2,3,0,270.0,159.0
416,37,technician,married,secondary,no,yes,no,unknown,6,may,608,1,-1,unknown,yes,5,9,1,1,0,1,0,2,3,1,1.0,547.0
417,33,blue-collar,single,secondary,yes,no,no,unknown,6,may,243,1,-1,unknown,no,5,1,2,1,1,0,0,2,3,0,-60.0,243.0
418,35,blue-collar,married,secondary,no,yes,no,unknown,6,may,145,2,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,89.0,145.0
419,58,blue-collar,divorced,secondary,no,no,no,unknown,6,may,112,1,-1,unknown,no,5,1,0,1,0,0,0,2,3,0,-11.0,112.0
420,43,blue-collar,married,secondary,no,yes,no,unknown,6,may,124,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,-509.0,124.0
421,39,unemployed,married,primary,no,yes,no,unknown,6,may,53,1,-1,unknown,no,5,10,1,0,0,1,0,2,3,0,408.0,53.0
422,36,services,single,primary,no,yes,no,unknown,6,may,134,1,-1,unknown,no,5,7,2,0,0,1,0,2,3,0,58.0,134.0
423,36,admin.,single,secondary,no,yes,no,unknown,6,may,186,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,20.0,186.0
425,55,blue-collar,married,secondary,no,yes,no,unknown,6,may,182,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,52.0,182.0
426,44,self-employed,married,tertiary,no,yes,no,unknown,6,may,162,1,-1,unknown,no,5,6,1,2,0,1,0,2,3,0,292.0,162.0
427,44,services,divorced,secondary,no,yes,no,unknown,6,may,27,1,-1,unknown,no,5,7,0,1,0,1,0,2,3,0,424.0,27.0
429,39,blue-collar,married,secondary,no,yes,no,unknown,6,may,97,1,-1,unknown,no,5,1,1,1,0,1,0,2,3,0,983.0,97.0
431,50,management,married,tertiary,no,yes,no,unknown,6,may,323,1,-1,unknown,no,5,4,1,2,0,1,0,2,3,0,964.0,323.0
432,31,management,single,secondary,no,yes,no,unknown,6,may,82,1,-1,unknown,no,5,4,2,1,0,1,0,2,3,0,301.0,82.0
433,37,admin.,single,secondary,no,yes,no,unknown,6,may,310,1,-1,unknown,no,5,0,2,1,0,1,0,2,3,0,140.0,310.0
434,51,blue-collar,married,primary,no,yes,no,unknown,6,may,47,1,-1,unknown,no,5,1,1,0,0,1,0,2,3,0,1127.0,47.0
435,41,technician,married,secondary,no,yes,no,unknown,6,may,145,1,-1,unknown,no,5,9,1,1,0,1,0,2,3,0,871.0,145.0
436,41,technician,married,secondary,no,yes,yes,unknown,6,may,204,1,-1,unknown,no,5,9,1,1,0,1,1,2,3,0,767.0,204.0
437,43,blue-collar,married,secondary,no,no,no,unknown,6,may,187,1,-1,unknown,no,5,1,1,1,0,0,0,2,3,0,0.0,187.0
